checkpoint,ckpt_date,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,total_time,avg_time_blue,avg_time_red
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,6,0,MonteCarlo,AlphaZero,blue,MonteCarlo,103,27.6713,0.493322,0.039494
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,7,1,AlphaZero,MonteCarlo,red,MonteCarlo,66,17.2546,0.036621,0.486227
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,8,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.4635,0.492352,0.038877
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,9,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5834,0.037656,0.467884
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,10,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.4246,0.492184,0.039578
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,11,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.7811,0.035925,0.477439
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,12,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.6200,0.492560,0.040583
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,13,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.4404,0.037231,0.481091
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,14,0,MonteCarlo,AlphaZero,blue,MonteCarlo,65,17.2057,0.486217,0.036240
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,15,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.7914,0.036107,0.477748
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,16,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.1797,0.490417,0.038537
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,17,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.4239,0.036873,0.480766
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,18,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.2642,0.491356,0.036881
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,19,1,AlphaZero,MonteCarlo,blue,AlphaZero,95,25.3667,0.036283,0.502601
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,20,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.8997,0.491355,0.039220
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,21,1,AlphaZero,MonteCarlo,blue,AlphaZero,71,18.8824,0.036049,0.502370
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,22,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.9098,0.492443,0.038292
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,23,1,AlphaZero,MonteCarlo,red,MonteCarlo,58,15.0844,0.035735,0.484390
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,24,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.4972,0.489241,0.035926
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,25,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.6338,0.035643,0.472207
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,26,0,MonteCarlo,AlphaZero,blue,MonteCarlo,97,26.0089,0.492697,0.038821
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,27,1,AlphaZero,MonteCarlo,blue,AlphaZero,69,18.3368,0.036321,0.501890
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,28,0,MonteCarlo,AlphaZero,red,AlphaZero,70,18.8800,0.502192,0.037196
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,29,1,AlphaZero,MonteCarlo,red,MonteCarlo,92,24.3423,0.037583,0.491541
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,30,0,MonteCarlo,AlphaZero,red,AlphaZero,68,18.3384,0.501543,0.037792
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,31,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5504,0.035237,0.468102
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,32,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1488,0.490645,0.036246
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,33,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.6208,0.035000,0.472086
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,34,0,MonteCarlo,AlphaZero,red,AlphaZero,62,16.6996,0.501859,0.036807
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,35,1,AlphaZero,MonteCarlo,red,MonteCarlo,90,23.7261,0.036044,0.491149
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,36,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1232,0.490647,0.035644
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,37,1,AlphaZero,MonteCarlo,blue,AlphaZero,59,15.6787,0.037107,0.502225
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,38,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,27.0376,0.492681,0.038152
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,39,1,AlphaZero,MonteCarlo,blue,AlphaZero,67,17.8608,0.037820,0.502226
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,40,0,MonteCarlo,AlphaZero,blue,MonteCarlo,85,22.6270,0.490266,0.036763
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,41,1,AlphaZero,MonteCarlo,red,MonteCarlo,54,13.9987,0.035905,0.482547
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,42,0,MonteCarlo,AlphaZero,red,AlphaZero,72,19.4600,0.503041,0.037458
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,43,1,AlphaZero,MonteCarlo,red,MonteCarlo,88,23.2904,0.038506,0.490775
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,44,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,21.0024,0.489497,0.036443
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,45,1,AlphaZero,MonteCarlo,red,MonteCarlo,60,15.7589,0.040300,0.484970
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,46,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,25.0037,0.492721,0.040049
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,47,1,AlphaZero,MonteCarlo,blue,AlphaZero,77,20.5166,0.036585,0.502317
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,48,0,MonteCarlo,AlphaZero,red,AlphaZero,64,17.3068,0.502548,0.038243
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,49,1,AlphaZero,MonteCarlo,red,MonteCarlo,72,18.9121,0.037092,0.488203
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,50,0,MonteCarlo,AlphaZero,red,AlphaZero,66,17.7296,0.501858,0.035370
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,51,1,AlphaZero,MonteCarlo,blue,AlphaZero,65,17.2521,0.036046,0.501919
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,52,0,MonteCarlo,AlphaZero,red,AlphaZero,98,26.3877,0.502198,0.036271
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,53,1,AlphaZero,MonteCarlo,red,MonteCarlo,92,24.4465,0.040130,0.491263
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,54,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.8061,0.491780,0.038026
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,55,1,AlphaZero,MonteCarlo,blue,AlphaZero,79,21.0903,0.037507,0.502262
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,56,0,MonteCarlo,AlphaZero,red,AlphaZero,86,23.1659,0.502162,0.036529
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,57,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7455,0.037887,0.475014
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,58,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.5786,0.493051,0.039231
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,59,1,AlphaZero,MonteCarlo,red,MonteCarlo,56,14.5652,0.036765,0.483403
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,60,0,MonteCarlo,AlphaZero,red,AlphaZero,46,12.4387,0.502093,0.038684
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,61,1,AlphaZero,MonteCarlo,red,MonteCarlo,68,17.7684,0.036053,0.486526
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,62,0,MonteCarlo,AlphaZero,blue,MonteCarlo,85,22.7068,0.490169,0.038762
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,63,1,AlphaZero,MonteCarlo,blue,AlphaZero,65,18.0405,0.059594,0.502273
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,64,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,30.9840,0.491658,0.171161
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,65,1,AlphaZero,MonteCarlo,red,MonteCarlo,92,30.4255,0.169651,0.491713
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,66,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,26.4498,0.491710,0.060543
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,67,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.5882,0.033246,0.471926
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,68,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.1506,0.492246,0.033424
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,69,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.7495,0.031334,0.479495
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,70,0,MonteCarlo,AlphaZero,blue,MonteCarlo,71,18.7124,0.487835,0.032833
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,71,1,AlphaZero,MonteCarlo,blue,AlphaZero,79,20.9836,0.035070,0.502032
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,72,0,MonteCarlo,AlphaZero,red,AlphaZero,64,17.1784,0.502294,0.034494
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,73,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1398,0.033479,0.474265
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,74,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.3947,0.493071,0.035458
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,75,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.7858,0.036162,0.477426
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,76,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.4595,0.492338,0.038807
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,77,1,AlphaZero,MonteCarlo,red,MonteCarlo,90,23.8143,0.038006,0.491152
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,78,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.8531,0.491132,0.039773
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,79,1,AlphaZero,MonteCarlo,red,MonteCarlo,82,21.6275,0.037420,0.490034
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,80,0,MonteCarlo,AlphaZero,blue,MonteCarlo,97,26.0146,0.492566,0.039076
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,81,1,AlphaZero,MonteCarlo,blue,AlphaZero,67,17.8263,0.037238,0.501785
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,82,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1460,0.490728,0.036093
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,83,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0088,0.035046,0.465562
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,84,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.8153,0.491482,0.037248
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,85,1,AlphaZero,MonteCarlo,red,MonteCarlo,78,20.5105,0.036236,0.489625
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,86,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.6177,0.489798,0.038359
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,87,1,AlphaZero,MonteCarlo,blue,AlphaZero,59,15.6070,0.035088,0.501841
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,88,0,MonteCarlo,AlphaZero,blue,MonteCarlo,109,29.1492,0.493427,0.037159
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,89,1,AlphaZero,MonteCarlo,red,MonteCarlo,86,22.6447,0.036150,0.490426
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,90,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,27.0771,0.493087,0.038514
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,91,1,AlphaZero,MonteCarlo,red,MonteCarlo,52,13.4751,0.036201,0.482055
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,92,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.3247,0.491695,0.036615
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,93,1,AlphaZero,MonteCarlo,red,MonteCarlo,92,24.2769,0.036360,0.491344
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,94,0,MonteCarlo,AlphaZero,blue,MonteCarlo,71,18.9187,0.488114,0.038437
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,95,1,AlphaZero,MonteCarlo,red,MonteCarlo,98,25.8871,0.036488,0.491766
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,96,0,MonteCarlo,AlphaZero,blue,MonteCarlo,71,18.8886,0.487847,0.037854
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,97,1,AlphaZero,MonteCarlo,red,MonteCarlo,96,25.3680,0.036743,0.491703
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,98,0,MonteCarlo,AlphaZero,red,AlphaZero,56,15.0946,0.502094,0.036967
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,99,1,AlphaZero,MonteCarlo,red,MonteCarlo,60,15.6899,0.038043,0.484929
best_model_05_04,2026-04-05,AlphaZero,MonteCarlo,100,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.7708,0.491307,0.036463
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,1,1,AlphaZero,MCTS-Light,red,MCTS-Light,76,19.9236,0.036189,0.488096
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,2,0,MCTS-Light,AlphaZero,blue,MCTS-Light,69,18.2599,0.487217,0.035484
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,3,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.4964,0.036807,0.488716
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,4,0,MCTS-Light,AlphaZero,blue,MCTS-Light,61,16.1175,0.485042,0.036020
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,5,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.6437,0.036354,0.485075
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,6,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.5149,0.489502,0.037434
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,7,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.6621,0.034952,0.485716
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,8,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.5180,0.489395,0.036294
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,9,1,AlphaZero,MCTS-Light,blue,AlphaZero,61,16.1721,0.036573,0.501260
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,10,0,MCTS-Light,AlphaZero,red,AlphaZero,72,19.3084,0.501311,0.035015
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,11,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.2864,0.035359,0.487086
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,12,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.8175,0.487525,0.036166
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,13,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.7053,0.036391,0.485630
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,14,0,MCTS-Light,AlphaZero,blue,MCTS-Light,79,21.0249,0.488709,0.037842
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,15,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.2390,0.036451,0.485927
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,16,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7317,0.486162,0.036413
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,17,1,AlphaZero,MCTS-Light,blue,AlphaZero,71,18.7717,0.033457,0.501903
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,18,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7411,0.486498,0.036347
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,19,1,AlphaZero,MCTS-Light,blue,AlphaZero,59,15.6254,0.035979,0.501563
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,20,0,MCTS-Light,AlphaZero,blue,MCTS-Light,69,18.3082,0.487038,0.037091
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,21,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8245,0.035078,0.487800
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,22,0,MCTS-Light,AlphaZero,blue,MCTS-Light,101,26.9164,0.491832,0.036614
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,23,1,AlphaZero,MCTS-Light,blue,AlphaZero,61,16.1834,0.036691,0.501505
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,24,0,MCTS-Light,AlphaZero,blue,MCTS-Light,83,22.1289,0.489815,0.037937
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,25,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.2101,0.033112,0.487155
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,26,0,MCTS-Light,AlphaZero,blue,MCTS-Light,87,23.0815,0.490359,0.034975
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,27,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.1886,0.032739,0.486915
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,28,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.2811,0.488231,0.033757
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,29,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.5566,0.031804,0.485571
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,30,0,MCTS-Light,AlphaZero,blue,MCTS-Light,69,18.3576,0.487403,0.038164
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,31,1,AlphaZero,MCTS-Light,blue,AlphaZero,69,21.3018,0.121066,0.501868
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,32,0,MCTS-Light,AlphaZero,blue,MCTS-Light,87,28.5344,0.489947,0.162230
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,33,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,22.7845,0.163884,0.487083
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,34,0,MCTS-Light,AlphaZero,red,AlphaZero,50,13.3158,0.501151,0.031462
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,35,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.1714,0.030465,0.487663
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,36,0,MCTS-Light,AlphaZero,blue,MCTS-Light,79,20.8582,0.488714,0.033559
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,37,1,AlphaZero,MCTS-Light,red,MCTS-Light,76,19.7501,0.031355,0.488359
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,38,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.5669,0.486921,0.030630
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,39,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.2408,0.033573,0.487557
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,40,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.3742,0.489184,0.032919
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,41,1,AlphaZero,MCTS-Light,blue,AlphaZero,67,17.5503,0.029602,0.501306
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,42,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.3379,0.489151,0.032043
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,43,1,AlphaZero,MCTS-Light,red,MCTS-Light,58,15.0743,0.035438,0.484339
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,44,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4059,0.488270,0.035859
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,45,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.2150,0.035338,0.486308
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,46,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,17.2244,0.486476,0.036557
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,47,1,AlphaZero,MCTS-Light,blue,AlphaZero,53,14.0064,0.035573,0.501745
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,48,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.9715,0.488237,0.038313
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,49,1,AlphaZero,MCTS-Light,blue,AlphaZero,81,21.4239,0.033387,0.501354
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,50,0,MCTS-Light,AlphaZero,blue,MCTS-Light,63,16.7020,0.486156,0.036909
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,51,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.3552,0.037565,0.486852
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,52,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4149,0.488587,0.035765
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,53,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.4716,0.036121,0.488759
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,54,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7034,0.486379,0.035331
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,55,1,AlphaZero,MCTS-Light,red,MCTS-Light,54,14.1039,0.039668,0.482682
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,56,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.3174,0.487638,0.035392
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,57,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3821,0.035937,0.487881
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,58,0,MCTS-Light,AlphaZero,red,AlphaZero,76,20.4387,0.501510,0.036322
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,59,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.6203,0.036154,0.484505
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,60,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.3878,0.488558,0.035085
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,61,1,AlphaZero,MCTS-Light,blue,AlphaZero,49,12.9506,0.036486,0.501577
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,62,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.8542,0.488002,0.035391
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,63,1,AlphaZero,MCTS-Light,blue,AlphaZero,67,17.7542,0.035837,0.501063
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,64,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.3485,0.487818,0.036069
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,65,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3396,0.035092,0.487584
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,66,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4241,0.488350,0.036257
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,67,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.2832,0.035437,0.486919
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,68,0,MCTS-Light,AlphaZero,blue,MCTS-Light,61,16.1511,0.484913,0.037278
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,69,1,AlphaZero,MCTS-Light,red,MCTS-Light,84,22.0728,0.036399,0.489124
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,70,0,MCTS-Light,AlphaZero,blue,MCTS-Light,69,18.2817,0.486844,0.036515
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,71,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.4075,0.037036,0.487474
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,72,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.8984,0.488162,0.036416
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,73,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.3656,0.036010,0.488703
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,74,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.5049,0.489349,0.036005
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,75,1,AlphaZero,MCTS-Light,blue,AlphaZero,51,13.4687,0.035763,0.501530
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,76,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7133,0.486358,0.035650
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,77,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.3459,0.039418,0.486195
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,78,0,MCTS-Light,AlphaZero,blue,MCTS-Light,59,15.5889,0.484431,0.036396
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,79,1,AlphaZero,MCTS-Light,red,MCTS-Light,84,22.1497,0.037464,0.489866
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,80,0,MCTS-Light,AlphaZero,red,AlphaZero,72,19.3184,0.501295,0.035303
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,81,1,AlphaZero,MCTS-Light,red,MCTS-Light,94,24.9036,0.038568,0.491250
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,82,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.5567,0.489411,0.037236
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,83,1,AlphaZero,MCTS-Light,blue,AlphaZero,77,20.4587,0.036230,0.501183
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,84,0,MCTS-Light,AlphaZero,blue,MCTS-Light,67,17.7417,0.486793,0.036060
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,85,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.7607,0.038277,0.485477
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,86,0,MCTS-Light,AlphaZero,red,AlphaZero,78,20.9676,0.501761,0.035837
best_model_05_04,2026-04-05,AlphaZero,MCTS-Light,87,1,AlphaZero,MCTS-Light,red,MCTS-Light,80,21.0083,0.035985,0.489188
